game_id,season_type,tip_utc,tip_et,away_team,home_team,venue,city,state,national_tv,home_rsns,away_rsns,international,is_tbd
0022500924,Regular Season,2026-03-08T22:00:00Z,2026-03-08T17:00:00-05:00,DAL (Mavericks),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",SN,KFAA,"",false
0022500925,Regular Season,2026-03-08T23:00:00Z,2026-03-08T18:00:00-05:00,WAS (Wizards),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,Monumental Sports Network,"",false
0022500926,Regular Season,2026-03-09T00:00:00Z,2026-03-08T19:00:00-05:00,ORL (Magic),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FanDuel Sports Network - Wisconsin,FanDuel Sports Network - Florida,"",false
0022500927,Regular Season,2026-03-09T00:00:00Z,2026-03-08T19:00:00-05:00,HOU (Rockets),SAS (Spurs),Frost Bank Center,San Antonio,TX,NBC | Peacock,"","","",false
0022500928,Regular Season,2026-03-09T01:00:00Z,2026-03-08T20:00:00-05:00,CHA (Hornets),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family 3TV / Arizona's Family Sports,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500929,Regular Season,2026-03-09T01:00:00Z,2026-03-08T20:00:00-05:00,IND (Pacers),POR (Trail Blazers),Moda Center,Portland,OR,"",KUNP,FanDuel Sports Network - Indiana,"",false
0022500930,Regular Season,2026-03-09T01:00:00Z,2026-03-08T20:00:00-05:00,CHI (Bulls),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,Chicago Sports Network Plus,"",false
0022500931,Regular Season,2026-03-09T23:00:00Z,2026-03-09T18:00:00-05:00,PHI (76ers),CLE (Cavaliers),Rocket Arena,Cleveland,OH,"",FanDuel Sports Network - Ohio,NBC Sports Philadelphia,"",false
0022500932,Regular Season,2026-03-09T23:30:00Z,2026-03-09T18:30:00-05:00,MEM (Grizzlies),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,FanDuel Sports Network - Southeast - Memphis,"",false
0022500933,Regular Season,2026-03-09T23:30:00Z,2026-03-09T18:30:00-05:00,DEN (Nuggets),OKC (Thunder),Paycom Center,Oklahoma City,OK,Peacock,FanDuel Sports Network - Oklahoma,ALT/KTVD,"",false
0022500934,Regular Season,2026-03-10T01:00:00Z,2026-03-09T20:00:00-05:00,GSW (Warriors),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,NBCSBA,"",false
0022500935,Regular Season,2026-03-10T02:00:00Z,2026-03-09T21:00:00-05:00,NYK (Knicks),LAC (Clippers),Intuit Dome,Inglewood,CA,Peacock,"",MSG,"",false
0022500936,Regular Season,2026-03-10T23:00:00Z,2026-03-10T18:00:00-05:00,MEM (Grizzlies),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,FanDuel Sports Network - Southeast - Memphis,"",false
0022500937,Regular Season,2026-03-10T23:30:00Z,2026-03-10T18:30:00-05:00,DET (Pistons),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,FDSNDTX,"",false
0022500938,Regular Season,2026-03-10T23:30:00Z,2026-03-10T18:30:00-05:00,WAS (Wizards),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,Monumental Sports Network,"",false
0022500939,Regular Season,2026-03-11T00:00:00Z,2026-03-10T19:00:00-05:00,DAL (Mavericks),ATL (Hawks),State Farm Arena,Atlanta,GA,NBC | Peacock,"",KFAA,"",false
0022500940,Regular Season,2026-03-11T00:00:00Z,2026-03-10T19:00:00-05:00,TOR (Raptors),HOU (Rockets),Toyota Center,Houston,TX,"",Space City Home Network,TSN,"",false
0022500941,Regular Season,2026-03-11T00:00:00Z,2026-03-10T19:00:00-05:00,PHX (Suns),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FanDuel Sports Network - Wisconsin,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500942,Regular Season,2026-03-11T00:00:00Z,2026-03-10T19:00:00-05:00,BOS (Celtics),SAS (Spurs),Frost Bank Center,San Antonio,TX,"",FanDuel Sports Network - Southwest,NBC SPORTS BOSTON,"",false
0022500943,Regular Season,2026-03-11T02:00:00Z,2026-03-10T21:00:00-05:00,CHI (Bulls),GSW (Warriors),Chase Center,San Francisco,CA,"",NBCSBA,Chicago Sports Network,"",false
0022500944,Regular Season,2026-03-11T02:00:00Z,2026-03-10T21:00:00-05:00,CHA (Hornets),POR (Trail Blazers),Moda Center,Portland,OR,"",KUNP,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500945,Regular Season,2026-03-11T02:00:00Z,2026-03-10T21:00:00-05:00,IND (Pacers),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,FanDuel Sports Network - Indiana,"",false
0022500946,Regular Season,2026-03-11T03:00:00Z,2026-03-10T22:00:00-05:00,MIN (Timberwolves),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,NBC | Peacock,Spectrum SportsNet,"","",false
0022500947,Regular Season,2026-03-11T23:30:00Z,2026-03-11T18:30:00-05:00,CLE (Cavaliers),ORL (Magic),Kia Center,Orlando,FL,ESPN,FanDuel Sports Network - Florida,FanDuel Sports Network - Ohio,"",false
0022500948,Regular Season,2026-03-12T00:00:00Z,2026-03-11T19:00:00-05:00,TOR (Raptors),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,SN,"",false
0022500949,Regular Season,2026-03-12T01:00:00Z,2026-03-11T20:00:00-05:00,NYK (Knicks),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,MSG,"",false
0022500950,Regular Season,2026-03-12T02:00:00Z,2026-03-11T21:00:00-05:00,HOU (Rockets),DEN (Nuggets),Ball Arena,Denver,CO,ESPN,Altitude,Space City Home Network,"",false
0022500951,Regular Season,2026-03-12T02:00:00Z,2026-03-11T21:00:00-05:00,CHA (Hornets),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500952,Regular Season,2026-03-12T02:30:00Z,2026-03-11T21:30:00-05:00,MIN (Timberwolves),LAC (Clippers),Intuit Dome,Inglewood,CA,"",FanDuel Sports Network - SoCal,FanDuel Sports Network - North,"",false
0022500953,Regular Season,2026-03-12T23:00:00Z,2026-03-12T18:00:00-05:00,PHI (76ers),DET (Pistons),Little Caesars Arena,Detroit,MI,Prime Video,"","","",false
0022500954,Regular Season,2026-03-12T23:00:00Z,2026-03-12T18:00:00-05:00,PHX (Suns),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500955,Regular Season,2026-03-12T23:00:00Z,2026-03-12T18:00:00-05:00,WAS (Wizards),ORL (Magic),Kia Center,Orlando,FL,"",FanDuel Sports Network - Florida,Monumental Sports Network,"",false
0022500956,Regular Season,2026-03-12T23:30:00Z,2026-03-12T18:30:00-05:00,BKN (Nets),ATL (Hawks),State Farm Arena,Atlanta,GA,"",FanDuel Sports Network - Southeast - Atlanta,YES,"",false
0022500957,Regular Season,2026-03-12T23:30:00Z,2026-03-12T18:30:00-05:00,MIL (Bucks),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,FDSNWI/WMLW,"",false
0022500958,Regular Season,2026-03-13T01:00:00Z,2026-03-12T20:00:00-05:00,DEN (Nuggets),SAS (Spurs),Frost Bank Center,San Antonio,TX,"",FanDuel Sports Network - Southwest,Altitude,"",false
0022500959,Regular Season,2026-03-13T01:30:00Z,2026-03-12T20:30:00-05:00,BOS (Celtics),OKC (Thunder),Paycom Center,Oklahoma City,OK,Prime Video,FanDuel Sports Network - Oklahoma,NBC SPORTS BOSTON,"",false
0022500960,Regular Season,2026-03-13T02:30:00Z,2026-03-12T21:30:00-05:00,CHI (Bulls),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,"",Spectrum SportsNet,Chicago Sports Network Plus,"",false
0022500961,Regular Season,2026-03-13T23:30:00Z,2026-03-13T18:30:00-05:00,MEM (Grizzlies),DET (Pistons),Little Caesars Arena,Detroit,MI,"",FanDuel Sports Network - Detroit,FanDuel Sports Network - Southeast - Memphis,"",false
0022500962,Regular Season,2026-03-13T23:30:00Z,2026-03-13T18:30:00-05:00,NYK (Knicks),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,Prime Video,"",MSG,"",false
0022500963,Regular Season,2026-03-13T23:30:00Z,2026-03-13T18:30:00-05:00,PHX (Suns),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",TSN,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500964,Regular Season,2026-03-14T00:00:00Z,2026-03-13T19:00:00-05:00,NOP (Pelicans),HOU (Rockets),Toyota Center,Houston,TX,"",Space City Home Network,GCSEN,"",false
0022500965,Regular Season,2026-03-14T00:30:00Z,2026-03-13T19:30:00-05:00,CLE (Cavaliers),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA,FanDuel Sports Network - Ohio,"",false
0022500966,Regular Season,2026-03-14T02:00:00Z,2026-03-13T21:00:00-05:00,MIN (Timberwolves),GSW (Warriors),Chase Center,San Francisco,CA,Prime Video,NBCSBA,"","",false
0022500967,Regular Season,2026-03-14T02:00:00Z,2026-03-13T21:00:00-05:00,UTA (Jazz),POR (Trail Blazers),Moda Center,Portland,OR,"",KUNP,KJZZ,"",false
0022500968,Regular Season,2026-03-14T02:30:00Z,2026-03-13T21:30:00-05:00,CHI (Bulls),LAC (Clippers),Intuit Dome,Inglewood,CA,"",FanDuel Sports Network - SoCal/KTLA,Chicago Sports Network,"",false
0022500969,Regular Season,2026-03-14T17:00:00Z,2026-03-14T12:00:00-05:00,BKN (Nets),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,YES,"",false
0022500970,Regular Season,2026-03-14T19:00:00Z,2026-03-14T14:00:00-05:00,MIL (Bucks),ATL (Hawks),State Farm Arena,Atlanta,GA,Prime Video,"",FanDuel Sports Network - Wisconsin,"",false
0022500971,Regular Season,2026-03-14T22:00:00Z,2026-03-14T17:00:00-05:00,WAS (Wizards),BOS (Celtics),TD Garden,Boston,MA,NBA TV,NBC SPORTS BOSTON,Monumental Sports Network,"",false
0022500972,Regular Season,2026-03-15T00:00:00Z,2026-03-14T19:00:00-05:00,ORL (Magic),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun / WPLG Local 10,FanDuel Sports Network - Florida / WESH 2,"",false
0022500973,Regular Season,2026-03-15T00:00:00Z,2026-03-14T19:00:00-05:00,CHA (Hornets),SAS (Spurs),Frost Bank Center,San Antonio,TX,"",FanDuel Sports Network - Southwest,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500974,Regular Season,2026-03-15T00:30:00Z,2026-03-14T19:30:00-05:00,DEN (Nuggets),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,ABC,"","","",false
0022500975,Regular Season,2026-03-15T02:30:00Z,2026-03-14T21:30:00-05:00,SAC (Kings),LAC (Clippers),Intuit Dome,Inglewood,CA,ESPN,FanDuel Sports Network - SoCal,NBCSCA,"",false
0022500976,Regular Season,2026-03-15T17:00:00Z,2026-03-15T12:00:00-05:00,MIN (Timberwolves),OKC (Thunder),Paycom Center,Oklahoma City,OK,ABC,"","","",false
0022500977,Regular Season,2026-03-15T19:30:00Z,2026-03-15T14:30:00-05:00,DAL (Mavericks),CLE (Cavaliers),Rocket Arena,Cleveland,OH,NBA TV,FDSNOH/Rock Sports,KFAA,"",false
0022500978,Regular Season,2026-03-15T19:30:00Z,2026-03-15T14:30:00-05:00,DET (Pistons),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",SN,FanDuel Sports Network - Detroit,"",false
0022500979,Regular Season,2026-03-15T19:30:00Z,2026-03-15T14:30:00-05:00,IND (Pacers),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FanDuel Sports Network - Wisconsin,FanDuel Sports Network - Indiana,"",false
0022500980,Regular Season,2026-03-15T22:00:00Z,2026-03-15T17:00:00-05:00,POR (Trail Blazers),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,KUNP,"",false
0022500981,Regular Season,2026-03-16T00:00:00Z,2026-03-15T19:00:00-05:00,GSW (Warriors),NYK (Knicks),Madison Square Garden,New York,NY,NBC | Peacock,"","","",false
0022500982,Regular Season,2026-03-16T02:00:00Z,2026-03-15T21:00:00-05:00,UTA (Jazz),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,KJZZ,"",false
0022500983,Regular Season,2026-03-16T23:00:00Z,2026-03-16T18:00:00-05:00,ORL (Magic),ATL (Hawks),State Farm Arena,Atlanta,GA,Peacock,"","","",false
0022500984,Regular Season,2026-03-16T23:00:00Z,2026-03-16T18:00:00-05:00,GSW (Warriors),WAS (Wizards),Capital One Arena,Washington,DC,"",Monumental Sports Network,NBCSBA,"",false
0022500985,Regular Season,2026-03-16T23:30:00Z,2026-03-16T18:30:00-05:00,POR (Trail Blazers),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,KUNP,"",false
0022500986,Regular Season,2026-03-17T00:00:00Z,2026-03-16T19:00:00-05:00,PHX (Suns),BOS (Celtics),TD Garden,Boston,MA,Peacock,NBC SPORTS BOSTON,"","",false
0022500987,Regular Season,2026-03-17T00:00:00Z,2026-03-16T19:00:00-05:00,MEM (Grizzlies),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,FanDuel Sports Network - Southeast - Memphis,"",false
0022500988,Regular Season,2026-03-17T00:00:00Z,2026-03-16T19:00:00-05:00,DAL (Mavericks),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,KFAA,"",false
0022500989,Regular Season,2026-03-17T01:00:00Z,2026-03-16T20:00:00-05:00,LAL (Lakers),HOU (Rockets),Toyota Center,Houston,TX,Peacock,Space City Home Network,Spectrum SportsNet,"",false
0022500990,Regular Season,2026-03-17T02:30:00Z,2026-03-16T21:30:00-05:00,SAS (Spurs),LAC (Clippers),Intuit Dome,Inglewood,CA,"",FanDuel Sports Network - SoCal,KENS,"",false
0022500991,Regular Season,2026-03-17T23:00:00Z,2026-03-17T18:00:00-05:00,MIA (Heat),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,FanDuel Sports Network - Sun,"",false
0022500992,Regular Season,2026-03-17T23:00:00Z,2026-03-17T18:00:00-05:00,OKC (Thunder),ORL (Magic),Kia Center,Orlando,FL,"",FanDuel Sports Network - Florida,FanDuel Sports Network - Oklahoma,"",false
0022500993,Regular Season,2026-03-17T23:00:00Z,2026-03-17T18:00:00-05:00,DET (Pistons),WAS (Wizards),Capital One Arena,Washington,DC,"",Monumental Sports Network,FanDuel Sports Network - Detroit,"",false
0022500994,Regular Season,2026-03-17T23:30:00Z,2026-03-17T18:30:00-05:00,IND (Pacers),NYK (Knicks),Madison Square Garden,New York,NY,"",MSG,FanDuel Sports Network - Indiana,"",false
0022500995,Regular Season,2026-03-18T00:00:00Z,2026-03-17T19:00:00-05:00,CLE (Cavaliers),MIL (Bucks),Fiserv Forum,Milwaukee,WI,NBC | Peacock,FanDuel Sports Network - Wisconsin,FanDuel Sports Network - Ohio,"",false
0022500996,Regular Season,2026-03-18T00:00:00Z,2026-03-17T19:00:00-05:00,PHX (Suns),MIN (Timberwolves),Target Center,Minneapolis,MN,"",FanDuel Sports Network - North,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500997,Regular Season,2026-03-18T01:00:00Z,2026-03-17T20:00:00-05:00,PHI (76ers),DEN (Nuggets),Ball Arena,Denver,CO,"",Altitude,NBC Sports Philadelphia,"",false
0022500998,Regular Season,2026-03-18T03:00:00Z,2026-03-17T22:00:00-05:00,SAS (Spurs),SAC (Kings),Golden 1 Center,Sacramento,CA,NBC | Peacock,"",FanDuel Sports Network - Southwest,"",false
0022500999,Regular Season,2026-03-18T23:00:00Z,2026-03-18T18:00:00-05:00,GSW (Warriors),BOS (Celtics),TD Garden,Boston,MA,ESPN,NBC SPORTS BOSTON,NBCSBA,"",false
0022501000,Regular Season,2026-03-18T23:30:00Z,2026-03-18T18:30:00-05:00,OKC (Thunder),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,FanDuel Sports Network - Oklahoma,"",false
0022501001,Regular Season,2026-03-18T23:30:00Z,2026-03-18T18:30:00-05:00,POR (Trail Blazers),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,KUNP,"",false
0022501002,Regular Season,2026-03-19T00:00:00Z,2026-03-18T19:00:00-05:00,TOR (Raptors),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,TSN,"",false
0022501003,Regular Season,2026-03-19T00:00:00Z,2026-03-18T19:00:00-05:00,NYK (Knicks),MEM (Grizzlies),FedExForum,Memphis,TN,"",FanDuel Sports Network - Southeast - Memphis,MSG,"",false
0022501004,Regular Season,2026-03-19T00:00:00Z,2026-03-18T19:00:00-05:00,UTA (Jazz),MIN (Timberwolves),Target Center,Minneapolis,MN,"",FanDuel Sports Network - North,KJZZ,"",false
0022501005,Regular Season,2026-03-19T00:00:00Z,2026-03-18T19:00:00-05:00,LAC (Clippers),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,FanDuel Sports Network - SoCal,"",false
0022501006,Regular Season,2026-03-19T00:30:00Z,2026-03-18T19:30:00-05:00,ATL (Hawks),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA,FDSNSE-ATL/WANF/PSN,"",false
0022501007,Regular Season,2026-03-19T01:30:00Z,2026-03-18T20:30:00-05:00,LAL (Lakers),HOU (Rockets),Toyota Center,Houston,TX,ESPN,"",Spectrum SportsNet,"",false
0022501008,Regular Season,2026-03-19T23:00:00Z,2026-03-19T18:00:00-05:00,ORL (Magic),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,FanDuel Sports Network - Florida,"",false
0022501009,Regular Season,2026-03-19T23:00:00Z,2026-03-19T18:00:00-05:00,DET (Pistons),WAS (Wizards),Capital One Arena,Washington,DC,NBA TV,Monumental Sports Network,FDSNDTX,"",false
0022501010,Regular Season,2026-03-20T00:00:00Z,2026-03-19T19:00:00-05:00,LAL (Lakers),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,Spectrum SportsNet,"",false
0022501011,Regular Season,2026-03-20T00:00:00Z,2026-03-19T19:00:00-05:00,CLE (Cavaliers),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,FanDuel Sports Network - Ohio,"",false
0022501012,Regular Season,2026-03-20T00:00:00Z,2026-03-19T19:00:00-05:00,LAC (Clippers),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,FanDuel Sports Network - SoCal,"",false
0022501013,Regular Season,2026-03-20T00:00:00Z,2026-03-19T19:00:00-05:00,PHX (Suns),SAS (Spurs),Frost Bank Center,San Antonio,TX,"",FanDuel Sports Network - Southwest,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022501014,Regular Season,2026-03-20T01:00:00Z,2026-03-19T20:00:00-05:00,MIL (Bucks),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,FanDuel Sports Network - Wisconsin,"",false
0022501015,Regular Season,2026-03-20T02:00:00Z,2026-03-19T21:00:00-05:00,PHI (76ers),SAC (Kings),Golden 1 Center,Sacramento,CA,NBA TV,NBCSCA,NBCSP+,"",false
0022501016,Regular Season,2026-03-20T23:30:00Z,2026-03-20T18:30:00-05:00,NYK (Knicks),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,MSG,"",false
0022501017,Regular Season,2026-03-20T23:30:00Z,2026-03-20T18:30:00-05:00,GSW (Warriors),DET (Pistons),Little Caesars Arena,Detroit,MI,NBA TV,FanDuel Sports Network - Detroit,NBCSBA,"",false
0022501018,Regular Season,2026-03-21T00:00:00Z,2026-03-20T19:00:00-05:00,ATL (Hawks),HOU (Rockets),Toyota Center,Houston,TX,"",Space City Home Network,FanDuel Sports Network - Southeast - Atlanta,"",false
0022501019,Regular Season,2026-03-21T00:00:00Z,2026-03-20T19:00:00-05:00,BOS (Celtics),MEM (Grizzlies),FedExForum,Memphis,TN,"",FanDuel Sports Network - Southeast - Memphis,NBC SPORTS BOSTON,"",false
0022501020,Regular Season,2026-03-21T00:00:00Z,2026-03-20T19:00:00-05:00,POR (Trail Blazers),MIN (Timberwolves),Target Center,Minneapolis,MN,"",FanDuel Sports Network - North,KUNP,"",false
0022501021,Regular Season,2026-03-21T01:00:00Z,2026-03-20T20:00:00-05:00,TOR (Raptors),DEN (Nuggets),Ball Arena,Denver,CO,"",Altitude 2,SN,"",false
0022501022,Regular Season,2026-03-21T21:00:00Z,2026-03-21T16:00:00-05:00,OKC (Thunder),WAS (Wizards),Capital One Arena,Washington,DC,"",Monumental Sports Network,FanDuel Sports Network - Oklahoma,"",false
0022501023,Regular Season,2026-03-21T23:00:00Z,2026-03-21T18:00:00-05:00,MEM (Grizzlies),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,FanDuel Sports Network - Southeast - Memphis,"",false
0022501024,Regular Season,2026-03-21T23:00:00Z,2026-03-21T18:00:00-05:00,LAL (Lakers),ORL (Magic),Kia Center,Orlando,FL,NBA TV,FanDuel Sports Network - Florida,Spectrum SportsNet,"",false
0022501025,Regular Season,2026-03-21T23:00:00Z,2026-03-21T18:00:00-05:00,CLE (Cavaliers),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,FanDuel Sports Network - Ohio,"",false
0022501026,Regular Season,2026-03-22T00:00:00Z,2026-03-21T19:00:00-05:00,GSW (Warriors),ATL (Hawks),State Farm Arena,Atlanta,GA,"",FanDuel Sports Network - Southeast - Atlanta,NBCSBA,"",false
0022501027,Regular Season,2026-03-22T00:00:00Z,2026-03-21T19:00:00-05:00,MIA (Heat),HOU (Rockets),Toyota Center,Houston,TX,"",Space City Home Network,FanDuel Sports Network - Sun,"",false
0022501028,Regular Season,2026-03-22T00:00:00Z,2026-03-21T19:00:00-05:00,IND (Pacers),SAS (Spurs),Frost Bank Center,San Antonio,TX,"",FanDuel Sports Network - Southwest,FanDuel Sports Network - Indiana,"",false
0022501029,Regular Season,2026-03-22T00:30:00Z,2026-03-21T19:30:00-05:00,LAC (Clippers),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA,FanDuel Sports Network - SoCal/KTLA,"",false
0022501030,Regular Season,2026-03-22T01:30:00Z,2026-03-21T20:30:00-05:00,PHI (76ers),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,NBC Sports Philadelphia,"",false
0022501031,Regular Season,2026-03-22T02:00:00Z,2026-03-21T21:00:00-05:00,MIL (Bucks),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,NBA TV,Arizona's Family 3TV / Arizona's Family Sports,FanDuel Sports Network - Wisconsin,"",false
0022501032,Regular Season,2026-03-22T21:00:00Z,2026-03-22T16:00:00-05:00,POR (Trail Blazers),DEN (Nuggets),Ball Arena,Denver,CO,NBA TV,Altitude,KUNP,"",false
0022501033,Regular Season,2026-03-22T22:00:00Z,2026-03-22T17:00:00-05:00,BKN (Nets),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,YES,"",false
0022501034,Regular Season,2026-03-22T23:30:00Z,2026-03-22T18:30:00-05:00,WAS (Wizards),NYK (Knicks),Madison Square Garden,New York,NY,"",MSG,Monumental Sports Network,"",false
0022501035,Regular Season,2026-03-23T00:00:00Z,2026-03-22T19:00:00-05:00,MIN (Timberwolves),BOS (Celtics),TD Garden,Boston,MA,NBC | Peacock,"","","",false
0022501036,Regular Season,2026-03-23T01:00:00Z,2026-03-22T20:00:00-05:00,TOR (Raptors),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family 3TV / Arizona's Family Sports,SN,"",false
0022501037,Regular Season,2026-03-23T23:00:00Z,2026-03-23T18:00:00-05:00,MEM (Grizzlies),ATL (Hawks),State Farm Arena,Atlanta,GA,Peacock,FanDuel Sports Network - Southeast - Atlanta,"","",false
0022501038,Regular Season,2026-03-23T23:00:00Z,2026-03-23T18:00:00-05:00,LAL (Lakers),DET (Pistons),Little Caesars Arena,Detroit,MI,"",FanDuel Sports Network - Detroit,Spectrum SportsNet,"",false
0022501039,Regular Season,2026-03-23T23:00:00Z,2026-03-23T18:00:00-05:00,IND (Pacers),ORL (Magic),Kia Center,Orlando,FL,"",FanDuel Sports Network - Florida,FanDuel Sports Network - Indiana,"",false
0022501040,Regular Season,2026-03-23T23:00:00Z,2026-03-23T18:00:00-05:00,OKC (Thunder),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,FanDuel Sports Network - Oklahoma,"",false
0022501041,Regular Season,2026-03-23T23:30:00Z,2026-03-23T18:30:00-05:00,SAS (Spurs),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,FanDuel Sports Network - Southwest,"",false
0022501042,Regular Season,2026-03-24T00:00:00Z,2026-03-23T19:00:00-05:00,HOU (Rockets),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,Space City Home Network,"",false
0022501043,Regular Season,2026-03-24T01:00:00Z,2026-03-23T20:00:00-05:00,TOR (Raptors),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,SN,"",false
0022501044,Regular Season,2026-03-24T01:30:00Z,2026-03-23T20:30:00-05:00,GSW (Warriors),DAL (Mavericks),American Airlines Center,Dallas,TX,Peacock,KFAA,NBCSBA,"",false
0022501045,Regular Season,2026-03-24T02:00:00Z,2026-03-23T21:00:00-05:00,BKN (Nets),POR (Trail Blazers),Moda Center,Portland,OR,"",KUNP,YES,"",false
0022501046,Regular Season,2026-03-24T02:30:00Z,2026-03-23T21:30:00-05:00,MIL (Bucks),LAC (Clippers),Intuit Dome,Inglewood,CA,"",FanDuel Sports Network - SoCal,FanDuel Sports Network - Wisconsin,"",false
0022501047,Regular Season,2026-03-24T23:00:00Z,2026-03-24T18:00:00-05:00,SAC (Kings),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,NBCSCA,"",false
0022501048,Regular Season,2026-03-24T23:30:00Z,2026-03-24T18:30:00-05:00,NOP (Pelicans),NYK (Knicks),Madison Square Garden,New York,NY,"",MSG,GCSEN,"",false
0022501049,Regular Season,2026-03-25T00:00:00Z,2026-03-24T19:00:00-05:00,ORL (Magic),CLE (Cavaliers),Rocket Arena,Cleveland,OH,NBC | Peacock,FanDuel Sports Network - Ohio,"","",false
0022501050,Regular Season,2026-03-25T03:00:00Z,2026-03-24T22:00:00-05:00,DEN (Nuggets),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,NBC | Peacock,"",Altitude,"",false
0022501051,Regular Season,2026-03-25T23:00:00Z,2026-03-25T18:00:00-05:00,ATL (Hawks),DET (Pistons),Little Caesars Arena,Detroit,MI,ESPN,FanDuel Sports Network - Detroit,FanDuel Sports Network - Southeast - Atlanta,"",false
0022501052,Regular Season,2026-03-25T23:00:00Z,2026-03-25T18:00:00-05:00,LAL (Lakers),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,Spectrum SportsNet,"",false
0022501053,Regular Season,2026-03-25T23:00:00Z,2026-03-25T18:00:00-05:00,CHI (Bulls),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,Chicago Sports Network,"",false
